ID,Name,OVR,PAC,SHO,PAS,DRI,DEF,POS
233404,Iván Rojas,70,61,45,59,59,70,"CDM, CM"
256059,Alkain,70,77,67,64,73,26,RW
264480,Simone Canestrelli,70,65,44,52,54,72,CB
264736,Loïc Williams,70,68,37,52,60,69,"CB, LB"
71330,Taras Mykhavko,70,67,39,59,60,70,CB
219293,Michał Helik,70,58,55,47,54,69,CB
220148,Nicolás Orsini,70,70,70,57,64,32,"ST, RW, CAM"
225072,Zak Vyner,70,68,35,56,62,70,"CB, RB"
236692,Marc Gual,70,81,70,56,71,21,ST
240856,Bilal Bayazıt,70,69,65,62,73,24,GK
242623,Odin Luraas Bjørtuft,70,62,37,60,61,69,CB
247611,Egil Selvik,70,70,69,66,70,19,GK
260738,Alejo Cruz,70,76,62,66,72,36,"LW, RW"
275046,Bruno Damiani,70,66,70,56,65,32,ST
71418,Bazoumana Touré,70,91,59,62,71,28,"LW, CAM"
237046,Guido Villar,70,67,70,66,69,18,GK
251429,Fabian Kunze,70,59,40,56,57,71,"CDM, CM"
258167,Ronnie Edwards,70,69,35,53,61,70,CB
277206,Ibrahima Sory Bangoura,70,63,41,57,56,68,"CDM, CM"
277659,Mory Gbane,70,52,41,57,60,70,"CDM, CM, CB"
226151,Iago Maidana,70,75,40,45,50,69,CB
235849,Mamadou Fofana,70,65,33,54,63,69,CB
240661,Emanuel Vignato,70,67,63,69,74,39,"CAM, CM"
246561,Mihai Popescu,70,67,40,49,58,69,"CB, RB"
261283,Tommy Conway,70,81,70,56,70,24,"ST, CAM"
153060,Juan Manuel Insaurralde,70,41,57,57,57,69,CB
228888,George Edmundson,70,68,35,51,57,69,CB
259422,Nico Serrano,70,83,63,63,75,24,LW
266159,Arnau Comas,70,72,35,55,55,69,CB
269639,Arana,70,71,69,55,69,33,ST
270995,Nikolas Sattlberger,70,53,43,63,62,68,"CDM, CM"
275878,Emmanuel Biumla,70,62,45,53,59,71,CB
248559,Léo Pétrot,70,65,33,54,58,71,"LB, CB"
74753,Prince Kwabena Adu,70,73,69,57,67,26,ST
76624,Vitor Reis,70,65,34,55,65,71,CB
223137,Federico Bonazzoli,70,65,72,61,70,28,"ST, CAM"
246873,Liam Kitching,70,63,36,54,57,69,CB
257612,Sékou Mara,70,76,68,53,68,26,ST
266905,Henrique Araújo,70,70,70,59,63,26,ST
269512,Kryštof Daněk,70,69,61,69,73,26,"CAM, CM"
273090,Mateo Mendoza,70,72,36,49,56,70,"CB, RB"
74133,Jaydee Canvot,70,70,32,56,57,69,"CB, CDM, CM"
227520,Tobias Salquist,70,64,41,51,52,69,CB
230624,Umut Nayir,70,63,69,53,64,31,ST
278659,Pau Navarro,70,58,40,57,66,73,"CB, RB, CM"
70497,Konstantinos Karetsas,70,73,65,72,77,23,"CAM, RW, CM"
70703,Matías Reali,70,80,65,62,75,28,"LW, ST"
73456,Štěpán Chaloupek,70,69,34,52,57,68,CB
230865,Abel Luciatti,70,62,50,45,54,71,"CB, LB"
237337,Thibaud Verlinden,70,72,63,66,71,39,"CAM, LW"
246563,Denis Ciobotariu,70,66,33,49,57,69,"CB, RB"
258788,Giuseppe Caso,70,79,68,63,75,27,"CAM, CM"
260826,Rodrigo Cabral,70,80,60,64,75,29,LW
268259,Nelson Weiper,70,75,67,48,67,26,"ST, CAM, CM"
277194,Newerton,70,83,58,61,79,28,LW
219536,Ignacio Pussetto,70,72,70,62,72,24,ST
226772,Joaquín Laso,70,56,41,53,58,68,CB
242965,Fraser Hornby,70,66,70,56,61,25,"ST, CAM, CM"
248003,Andrei Burcă,70,68,41,45,52,68,"CB, LB"
259299,Jamil Siebert,70,71,33,50,52,68,CB
191648,Maya Yoshida,70,52,41,54,62,70,CB
255873,Gonzalo Pérez,70,65,38,57,51,72,"CDM, CB, RB, CM"
211068,Kenan Kodro,70,44,71,62,65,40,ST
212938,Brede Mathias Moe,70,52,44,53,58,69,CB
222598,Nélson Monte,70,51,37,59,59,70,"CB, RB"
228748,Fernando Fernández,70,64,71,57,65,31,ST
236555,Guilherme Schettine,70,63,72,59,68,25,ST
238180,Claudio Spinelli,70,67,68,57,66,26,ST
255839,Janis Antiste,70,77,70,53,70,20,"ST, CAM"
258396,Cenk Özkacar,70,57,36,56,61,69,"CB, LB"
225487,Hasan Kuruçay,70,64,42,50,48,68,CB
252903,Shinta Appelkamp,70,63,60,70,75,37,"CAM, CM"
259442,Rav van den Berg,70,65,35,51,60,70,"CB, RB"
262955,Nicolas Wimmer,70,44,47,51,59,70,CB
274947,Marco Pellegrino,70,63,39,52,56,70,CB
276660,Noel Futkeu,70,71,70,49,68,27,ST
74328,Alaeddine Ajaraie,70,78,70,54,69,23,"ST, RW, LW, CAM"
238987,Kennedy Boateng,70,64,41,49,48,68,CB
264066,Serdar Saatçı,70,69,30,48,61,68,CB
269159,Myron van Brederode,70,69,60,62,78,32,LW
233078,Pablo Sabbag,70,60,72,50,65,33,ST
255406,Javi Castro,70,64,32,48,63,71,"CB, RB"
256611,Will Fish,70,62,34,52,56,69,CB
207454,Patricio Rodríguez,70,76,67,68,74,29,"LW, ST"
263549,Edgaras Utkus,70,51,37,60,57,70,"CB, RB, CDM"
277244,Rafa Marín,70,67,28,58,57,71,CB
277519,Juan Gutiérrez,70,72,32,48,49,69,"CB, RB"
70693,Tomáš Nemčík,70,56,40,52,56,70,CB
244938,Montero,70,67,29,52,59,70,CB
255217,Florián Monzón,70,68,71,51,66,28,"ST, CAM"
270997,Samson Baidoo,70,70,26,50,60,69,CB
271522,Anthony Carter,70,65,68,47,66,26,ST
274944,Damion Downs,70,71,68,53,64,24,ST
278884,Oleksandr Svatok,70,63,36,54,53,71,CB
199244,Lukáš Hejda,70,54,35,54,59,68,CB
229683,Rodrigo Pinho,70,58,75,60,68,25,"ST, RW"
278065,Sadibou Sané,70,66,39,49,50,71,CB
227740,Danilo Arboleda,70,76,24,53,46,70,CB
271682,Latasa,70,65,69,55,64,21,ST
74981,Chibuike Nwaiwu,70,62,32,52,54,69,"CB, CDM"
201285,Christian Gytkjær,70,50,73,57,68,33,ST
241197,Abdulelah Al Amri,70,69,29,51,47,68,CB
257000,Andrea Carboni,70,53,36,55,62,73,CB
271658,Xavier Mbuyamba,70,67,33,48,51,70,CB
215178,Erik Godoy,70,59,32,55,51,69,CB
241810,Chumi,70,59,36,53,56,71,CB
248405,Mark McGuinness,70,52,35,50,58,69,CB
259298,Maximiliano Falcón,70,75,42,34,39,67,CB
255043,Daryl Dike,70,65,70,47,62,20,ST
263157,Nasser Djiga,70,67,27,48,57,70,CB
76411,Idrissa Gueye,70,67,68,49,68,24,ST
252095,Riccieli,70,53,33,50,58,71,CB
264191,Gustaf Lagerbielke,70,50,32,57,58,70,CB
271620,Leo Bolgado,70,60,38,50,46,71,CB
183491,Zanka,70,45,39,58,55,69,CB
247459,Sean Nealis,70,67,32,39,49,69,CB
248137,Facundo Rodríguez,70,65,29,48,53,68,CB
260561,Kevin Lomónaco,70,66,33,39,57,71,CB
244947,Luciano Pons,70,61,72,51,63,22,ST
271050,Donatien Gomis,70,70,29,47,44,71,CB
236573,Pablo Vázquez,70,67,32,49,51,68,CB
243628,Aleksandar Vukotić,70,53,43,50,41,68,CB
245091,Luca Ravanelli,70,60,38,47,53,71,CB
255110,Henry Kessler,70,54,27,48,60,69,CB
259074,Albian Hajdari,70,60,32,48,51,68,"CB, LB"
204776,Toni Leistner,70,45,40,54,49,70,CB
198857,Simone Romagnoli,70,45,41,47,55,71,CB
203137,Robin Jansson,70,48,28,53,59,71,"CB, LB"
258777,Adil Demirbağ,70,54,36,50,52,71,CB
278408,Egiluz,70,58,40,46,46,71,CB
252074,Agustín Rogel,70,53,33,48,54,70,CB
276634,Jonas Adjetey,70,70,23,47,50,71,CB
228681,Francisco Sierralta,70,50,33,52,52,69,"CB, CDM, CM"
238862,Lucas Possignolo,70,49,37,46,50,70,CB
259657,Renzo Garcés,70,55,27,48,58,71,CB
263021,Samet Akaydın,70,55,37,43,48,70,CB
274358,Lalo Aguilar,70,55,32,45,55,72,"CB, RB"
192559,Gerrit Nauber,70,51,35,45,49,70,CB
208440,Marcus Danielson,70,36,45,48,51,71,CB
262027,Tarik Muharemović,70,59,23,47,56,73,CB
73163,João Goulart,70,54,30,45,44,70,CB
227790,Jeong Seung Hyun,70,44,33,52,45,70,CB
259082,Jamie Lawrence,70,60,26,49,46,70,CB
277022,Jan-Carlo Simić,70,67,28,45,46,70,CB
233780,Alexis Maldonado,70,52,32,42,48,70,CB
235002,Lazar Rosić,70,50,31,47,49,70,CB
213433,Fernando Tobio,70,45,30,53,46,69,CB
226170,Emiliano Amor,70,44,36,47,51,69,CB
258708,Botond Balogh,70,50,33,50,49,72,CB
223064,Fabián Noguera,70,36,38,46,49,68,CB
226108,Filippo Romagna,70,44,32,49,56,74,CB
240926,Nat Phillips,70,48,30,49,50,70,CB
268067,Christiaan Ravych,70,45,28,53,59,70,"CB, RB, LB"
229851,Ali Al Bulayhi,70,41,42,43,42,69,CB
239998,Petko Hristov,70,42,38,47,44,71,CB
246157,Ewoud Pletinckx,70,44,30,46,47,69,CB
209547,Stefan Mitrović,70,32,34,54,45,70,CB
266554,Matías Di Benedetto,70,43,35,49,41,72,CB
238263,Fredrik Knudsen,70,37,31,47,47,69,CB
195037,Danny Batth,70,34,23,43,41,70,CB
261143,Marko Bulat,69,81,69,74,70,60,"CM, CDM, CAM"
279769,Diogo Travassos,69,86,64,66,72,63,"RB, LB"
226677,Juninho Bacuna,69,73,68,69,72,63,"CDM, CM"
238662,Tymoteusz Puchacz,69,85,62,67,70,59,LB
239732,Szymon Żurkowski,69,72,70,69,71,67,"CM, CAM"
211177,Arnór Ingvi Traustason,69,78,68,69,71,58,"CM, CAM, CDM"
214877,Henrik Bjørdal,69,72,65,67,68,63,CM
235496,Oliver Rathbone,69,82,60,64,70,64,"CM, CAM"
215074,Horacio Orzán,69,83,56,70,70,63,"CDM, CM, CB"
244836,Jacopo Segre,69,73,67,65,67,65,"CM, CAM"
206653,Brad Potts,69,70,68,67,67,63,"RB, CM"
260521,Jordan Bos,69,87,58,60,68,61,LB
231039,Pius Dorn,69,81,66,67,68,61,"RB, CM, CAM"
242411,Simone Santoro,69,80,61,67,70,66,"CM, CDM"
219414,Israel Alba,69,77,65,64,65,63,RB
229973,Jakub Piotrowski,69,69,64,67,69,67,"CM, CDM"
76744,Guilherme Madruga,69,74,61,64,66,67,"CDM, CM, CAM"
217714,Paul Arriola,69,78,64,65,68,61,"RW, LW"
242531,Joshua Kitolano,69,78,58,64,72,64,"CM, CDM"
263571,Festy Ebosele,69,88,54,59,73,62,"RB, RW"
240685,Tom van de Looi,69,67,66,69,70,65,"CDM, CM, CB"
247881,Juan Escobar,69,74,61,62,69,67,"RB, CB"
251306,Adam Randell,69,73,63,66,70,66,"CM, CDM"
254899,Erick Otieno,69,91,48,64,70,61,LB
258536,Cedric Teguia,69,83,64,61,72,53,"LW, RW"
260282,Takahiro Akimoto,69,76,65,65,69,61,"LB, LW"
72868,Toral Bayramov,69,76,64,67,68,64,"LB, RB, CB"
167435,Oscar Ustari,69,68,71,68,66,63,GK
224461,Walter Montoya,69,76,62,68,70,60,"CM, CDM"
224793,Brice Wembangomo,69,90,52,61,71,61,"RB, LB"
234066,Johan Hove,69,74,65,68,70,61,"CM, CAM"
251841,Juan Manuel Zapata,69,78,67,64,68,65,"CAM, CM, CDM"
251847,Paulinho,69,80,64,65,69,63,LB
264436,Mikael Egill Ellertsson,69,69,69,68,72,64,"CM, LB, CAM"
270863,Andrei Borza,69,83,62,65,67,63,"LB, LW"
274024,Eden Karzev,69,68,65,63,67,65,"CDM, CM"
207733,Filipe Augusto,69,67,62,68,70,64,"CM, CDM"
212886,Wylan Cyprien,69,61,68,70,70,67,"CDM, CM"
230043,Faitout Maouassa,69,72,63,66,71,67,LB
235005,Otar Kakabadze,69,80,56,64,69,62,RB
238009,Martin Frese,69,77,65,66,70,64,"LB, CB"
270512,Cheick Condé,69,67,66,63,69,70,"CM, CDM"
209886,Anthony Caceres,69,69,64,69,71,58,"CAM, CDM, CM"
213928,Eduard Sobol,69,73,64,66,68,66,LB
220847,Mathieu Maertens,69,67,70,68,68,64,"CAM, ST, CM"
224104,Damián Martínez,69,72,62,65,70,65,RB
229155,Thomas Ouwejan,69,70,62,75,70,61,LB
229692,Jannik Huth,69,71,64,74,71,59,GK
238320,Matías Sepúlveda,69,74,64,71,69,63,"LB, CM"
241568,Cristian Ferreira,69,71,70,74,73,57,"CM, CAM"
261128,Lee Gi Hyeok,69,82,55,59,67,66,"CB, CM, CDM"
264280,Tiago Araújo,69,83,60,67,68,59,LB
269489,Fábio Ronaldo,69,82,67,63,71,62,"LW, LB"
194149,Fredrik Ulvestad,69,64,64,66,69,66,"CM, CDM"
234710,Didier Lamkel Zé,69,76,71,64,69,46,"ST, CAM"
234799,Yohan Demoncy,69,64,60,70,69,63,"CAM, CM, CDM"
240648,Connor Metcalfe,69,72,60,66,70,62,"CM, CDM, RW, CAM"
243353,Bali Mumba,69,83,61,65,73,62,LB
251762,Salvatore Elia,69,81,67,62,70,62,"RB, LB"
261312,Louis Patris,69,75,59,64,69,67,RB
202693,Matt Crooks,69,55,68,65,66,67,"CAM, CM"
213777,Iver Fossum,69,68,64,67,69,63,"CM, CAM"
243887,Tobias Mohr,69,79,64,68,69,56,"LB, LW"
211437,Leonardo Bertone,69,66,66,68,66,64,"CDM, CM"
216799,Gianluca Di Chiara,69,76,54,71,67,61,LB
219127,Pablo Galdames,69,75,61,70,69,59,"CM, CDM, CAM"
242045,Majeed Ashimeru,69,71,63,68,72,62,"CM, CDM, CB"
246159,Ethan Laird,69,85,54,61,69,63,"RB, LB"
246918,Jaume Grau,69,65,61,66,69,68,"CM, CDM"
252014,Herbert Bockhorn,69,78,61,64,68,65,RB
252313,Marius Marin,69,75,57,68,67,65,"CM, CDM"
252917,Yalçın Kayan,69,68,68,67,68,64,"CM, CDM, CAM"
253867,Leonardo Flores,69,76,61,69,70,63,"CDM, CM"
257152,Luis Sequeira,69,76,61,70,71,50,"CAM, CM, RW"
257956,Juergen Elitim,69,79,62,68,71,59,"CM, CDM, CAM"
270926,Niccolò Pierozzi,69,73,63,65,72,65,RB
71451,Ondřej Zmrzlý,69,71,63,69,66,64,"CM, LW"
231353,Emmanuel Iyoha,69,69,63,61,71,64,"LB, RB"
236281,Franco Negri,69,77,59,66,69,64,LB
258892,Ole Didrik Blomberg,69,76,63,66,69,59,"RW, LW"
262501,Aldasoro,69,68,65,65,70,66,"CDM, CM, CAM"
278107,Ilay Camara,69,79,54,66,74,61,"LB, RB"
228120,Kenneth Paal,69,81,52,66,68,63,LB
228408,Connor Ronan,69,67,65,70,72,63,"CDM, CM"
229267,Philipp Hercher,69,73,64,62,68,62,RB
237920,Brandt Bronico,69,67,60,67,68,65,"CM, CDM, CAM"
240697,Shandon Baptiste,69,67,58,67,75,68,"CM, CDM"
241150,Jean-Manuel Mbom,69,70,60,66,69,64,"RB, CM"
242002,Guido Mainero,69,89,65,60,68,47,RW
243595,Maxime Bernauer,69,66,53,72,66,68,CB
245491,Pietro Beruatto,69,78,55,63,68,67,LB
246063,Emil Breivik,69,75,55,63,67,63,"CDM, CM"
258528,Facundo Mater,69,77,61,64,68,64,"RB, RW"
270403,Marius Wörl,69,74,62,67,69,63,"CM, LW, CAM"
271721,Pape Demba Diop,69,77,59,66,69,63,"CDM, CM, CAM"
73085,Antoine Mille,69,68,66,70,69,56,"CAM, CM, ST"
182224,Wang Dalei,69,69,69,66,69,60,GK
225273,Mads Døhr Thychosen,69,74,55,59,62,66,"RB, CB"
225699,Anuar,69,74,63,63,69,64,"CM, RB"
235618,Kane Wilson,69,85,52,62,71,60,RB
238336,Joe Rankin-Costello,69,74,59,64,67,66,"RB, CM"
241927,Juan Ignacio Méndez,69,67,63,67,70,66,"CM, CDM"
246847,Mark Sykes,69,73,63,64,69,63,"RW, RB"
251161,Choi Jun,69,82,50,62,68,63,"RB, CDM, CM"
253472,Eric Kahl,69,82,50,61,66,67,"CB, LB"
253537,Byron Castillo,69,87,55,63,68,63,RB
259036,Viktor Korniienko,69,77,52,67,69,65,LB
259331,Manolo Portanova,69,75,69,67,71,52,"CM, CAM, LW"
74774,Ugo Raghouber,69,72,60,62,71,65,"CDM, CM"
189462,Junior Hoilett,69,72,66,67,72,57,"CAM, LW"
201884,Robbie Brady,69,63,64,73,69,65,LB
202617,Václav Hladký,69,69,69,69,70,54,GK
223307,Jarosław Kubicki,69,71,59,66,67,64,"CDM, CM, CAM"
223663,Blair Spittal,69,74,66,68,68,56,"CM, CAM, LW"
231307,Morgan Poaty,69,86,50,55,69,64,LB
234640,Bakery Jatta,69,79,67,66,67,46,RW
236363,Bartosz Wolski,69,66,62,70,65,62,"CM, CDM"
239458,Bozhidar Kraev,69,71,67,65,70,48,"CAM, LW"
247582,Frankie Amaya,69,72,57,66,72,64,"CM, CDM, CAM"
252038,Romário Baró,69,71,65,69,72,56,"CM, CAM, RW"
253574,Carlos Melgar,69,71,72,72,71,51,"CM, LW, RW, CAM"
255879,Martín Fernández,69,68,63,65,69,65,"CDM, CM, CB"
262479,Rubén Sánchez,69,79,59,63,65,64,RB
263432,Mortadha Ben Ouanes,69,72,60,68,68,66,"LB, RW"
264433,Nelson Palacio,69,71,63,63,67,65,"CM, CDM"
267446,Denso Kasius,69,88,53,63,68,59,RB
267573,Luciano Sánchez,69,76,56,62,70,65,"LB, RB"
272783,Arthur Atta,69,72,59,66,71,62,"CM, CAM"
276076,Isnik Alimi,69,66,61,67,66,64,"CM, CDM, CB"
71230,Felipe Loyola,69,72,54,67,66,66,"CM, CDM, RB, CAM"
202814,Nathan Byrne,69,78,50,66,69,64,"RB, LB"
208509,Thomas Foket,69,67,57,67,68,67,RB
212048,Alexandru Chipciu,69,68,64,65,67,64,"LB, RB"
230686,Jean-Victor Makengo,69,58,65,68,70,70,"CM, CDM"
235717,Berkay Özcan,69,70,64,70,71,54,"CM, CDM, ST"
236474,Mustapha Bundu,69,85,64,65,69,44,"ST, CAM, RW"
236721,Lamine Fomba,69,67,52,63,71,68,"CDM, CM"
244438,Youba Diarra,69,69,59,64,67,65,"CDM, CM, CB"
250932,Jan Grzesik,69,78,58,64,66,62,RB
258230,Jaouen Hadjam,69,79,54,59,69,65,LB
263678,Taylor Gardner-Hickman,69,73,62,68,68,65,"CM, CDM, CAM"
265741,Zico Buurmeester,69,65,62,66,71,64,"CM, CDM, CAM"
268630,Isaac Price,69,66,66,68,69,60,"CM, CAM"
178363,Johny Placide,69,65,70,69,67,54,GK
204033,Nicky Devlin,69,79,53,59,64,63,RB
204882,Ryan Williams,69,80,67,63,71,50,"RW, ST"
230912,Paolo Ghiglione,69,80,52,63,68,64,"RB, RW"
232120,Shaq Moore,69,79,56,60,66,62,RB
242749,John Buckley,69,71,60,66,71,63,"CDM, CM, CAM"
246155,Sam McCallum,69,79,55,63,66,65,LB
246729,Ilyas Chouaref,69,76,70,65,76,38,"ST, CAM"
250947,Alexander Nollenberger,69,87,63,63,68,49,LW
251595,Nikolas Dyhr,69,80,55,64,67,63,LB
254273,Alexis Beka Beka,69,69,57,63,71,66,"CDM, CM, CB"
255098,José Carabalí,69,87,55,61,67,61,LB
261004,Amankwah Forson,69,86,60,69,75,57,"CM, CAM, RW"
262025,Alonzo Engwanda,69,78,51,60,69,65,"CDM, CM"
265518,Oscar Luigi Fraulo,69,69,60,66,69,62,"CM, CDM, CAM"
190778,Jeroen Zoet,69,68,71,70,67,51,GK
200713,Soner Aydoğdu,69,59,68,72,70,64,"CM, CDM, CAM"
216380,Daley Sinkgraven,69,70,60,71,71,66,"LB, LW"
220948,Serhiy Sydorchuk,69,62,65,63,64,68,"CDM, CM"
227584,Dario Melnjak,69,69,65,63,68,65,LB
234867,Daniel Arzani,69,93,61,61,74,34,RW
234894,Emil Bohinen,69,58,62,69,69,67,"CM, CDM"
244725,Evert Linthorst,69,66,60,62,67,65,"CDM, CM"
245715,Jamie Shackleton,69,78,49,65,72,64,"RB, CM, CDM"
252599,Sam Sanna,69,73,59,68,73,62,"CM, CDM"
252873,Andrés Andrade,69,74,51,60,64,68,CB
264139,Marc Leonard,69,71,60,67,68,63,"CM, CDM, CAM"
268719,Brandon Aguilera,69,71,63,68,71,57,"CM, CAM, CDM"
203843,Damián Suárez,69,64,65,65,64,68,RB
214660,Lucas Rodríguez,69,76,55,64,67,64,LB
221664,Wilder Cartagena,69,73,54,59,65,66,"CDM, CM, CB"
223558,Nicolás Ratti,69,69,67,68,71,54,GK
228607,Dominik Reimann,69,69,66,73,71,45,GK
231150,Jamiro Monteiro,69,72,59,70,72,54,"CAM, CM"
242021,Yehor Nazaryna,69,69,59,67,72,64,"CM, CDM, RB"
244800,Kim Moon Hwan,69,83,53,60,69,62,RB
245762,Ahmed Kutucu,69,77,74,63,69,42,"ST, LW"
246013,Horacio Calcaterra,69,66,66,73,69,59,"CM, CAM, CDM"
253953,Gastón González,69,81,67,63,70,40,LW
257568,Sander Tangvik,69,69,68,66,68,57,GK
260056,Telasco Segovia,69,71,66,65,69,58,CM
261145,Dario Špikić,69,83,65,62,73,52,"RW, LW"
262062,Metinho,69,70,54,63,72,67,"CDM, CM"
75150,João Simões,69,71,60,68,70,60,"CM, CAM, CDM"
225720,Glenn Bijl,69,67,55,67,66,63,"RB, CDM"
236466,Clément Michelin,69,74,56,65,67,65,RB
243661,Albert Vallci,69,69,63,60,57,67,CB
244870,Josh Key,69,84,50,61,67,61,RB
252859,Leon Flach,69,80,54,61,67,67,"CDM, CM"
256885,Gaspar Campos,69,81,74,64,69,33,"CAM, LW"
258505,Matthias Braunöder,69,76,57,69,72,63,"CM, CDM"
272599,Tuomas Ollila,69,79,57,65,64,63,LB
72916,Simone Zanon,69,81,57,65,69,60,RB
177373,Lasse Ladegaard Nielsen,69,69,46,67,66,66,"RB, CB"
227882,Samuel Leach Holm,69,63,65,71,63,63,"CDM, CM"
232439,Luca Vignali,69,76,59,63,65,64,RB
236650,Jacob Brown,69,73,69,63,69,48,"ST, RW"
243756,Fran Gámez,69,79,54,59,64,64,RB
245247,Fabricio Domínguez,69,83,54,62,70,58,"RB, CM, RW"
260464,Joel Chima Fujita,69,67,59,66,68,63,"CM, CDM"
261155,Martín Garay,69,77,54,64,70,64,"RB, RW"
267627,Franco Díaz,69,67,54,65,69,66,"CDM, CM"
268895,Kang Sang Yoon,69,80,57,66,69,58,"CM, CAM, CDM"
274270,Rui Modesto,69,85,58,63,68,60,"RB, RW"
275462,Catriel Cabellos,69,73,67,67,68,61,CM
275867,Stije Resink,69,69,58,65,67,63,"CDM, CM, CB"
198006,Jens Toornstra,69,44,72,72,68,66,"CAM, CM"
227995,Liam Walsh,69,62,63,70,73,59,"CM, CDM, CAM, CB"
237268,Francis de Vries,69,64,53,67,62,63,LB
242628,George Bello,69,85,47,58,72,60,LB
255446,Éric Bocat,69,78,52,65,68,62,LB
255760,Bartłomiej Wdowik,69,69,60,68,67,63,"LB, LW"
265514,Jordan James,69,62,66,66,68,62,"CM, CDM"
266170,Dawhan,69,73,52,66,64,63,"CDM, CM"
267862,Nikolas Veratschnig,69,83,52,59,66,65,RB
271539,Danilo Veiga,69,72,57,60,68,68,RB
199904,Jesse Joronen,69,68,71,69,67,47,GK
204709,Diego Rubio,69,67,69,65,71,48,"ST, CAM"
228774,Vincent Marchetti,69,61,55,68,69,67,"CM, CDM, CB"
229637,Gökhan Akkan,69,70,66,66,72,48,GK
234717,Sebastián Pérez,69,70,68,70,73,42,GK
235770,Harry Pickering,69,73,52,64,66,64,"LB, LW"
241536,Manprit Sarkaria,69,76,69,70,73,36,"ST, CAM"
243870,Oskar Repka,69,55,60,66,65,64,"CM, CDM"
248777,Jérémy Mellot,69,83,42,55,67,64,"RB, LB, CB"
259111,Jímer Fory,69,75,50,63,67,63,"LB, LW"
261171,Ignacio Miramón,69,66,57,62,68,66,"CDM, CM"
264842,Calebe,69,69,66,69,71,58,"CAM, CM"
272718,Joel Roca,69,83,66,65,74,45,"ST, CAM, LW"
273982,Rodrigo Melo,69,67,58,63,65,65,"CDM, CM"
72834,Giuseppe Leone,69,67,59,66,66,65,"CM, CDM"
189573,Guarrotxena,69,64,72,65,71,49,"ST, CAM, CM"
210006,Thomas Dähne,69,72,67,67,72,47,GK
213206,Brad Stuver,69,70,68,65,70,47,GK
214421,Fredy Hinestroza,69,83,63,66,69,43,"LB, LW"
221759,Kim Gyeong Min,69,68,68,66,69,49,GK
237257,Jackson Yueill,69,59,61,67,66,64,"CDM, CM"
244001,Timon Weiner,69,70,67,66,72,50,GK
246263,Marcelo Weigandt,69,78,47,57,67,65,"RB, RW"
250952,Karlo Muhar,69,63,54,58,60,69,"CDM, CM"
254258,Nilton Varela,69,77,51,58,68,66,LB
254585,Julián Palacios,69,79,62,65,70,53,"CM, RW"
257265,Matheus Silva,69,82,49,58,69,64,"RB, CB"
263808,Gökhan Sazdağı,69,69,64,66,66,63,"RB, ST"
269739,Andrés Meli,69,80,48,63,71,61,LB
279857,Richard Kone,69,82,67,54,68,40,ST
194372,Ertuğrul Taşkıran,69,70,68,62,69,54,GK
199101,Raúl Lizoain,69,67,68,67,67,50,GK
202215,Joe Willis,69,70,69,64,69,47,GK
202676,Adam Taggart,69,80,68,63,68,38,ST
207926,Andreas Linde,69,71,62,64,74,48,GK
215049,Damián Pérez,69,74,52,62,67,64,LB
219452,Julián Fernández,69,67,54,60,66,67,"CDM, CM"
219736,Ethan Horvath,69,71,67,66,70,48,GK
220638,Luismi,69,53,61,63,67,67,"CM, CDM"
227929,Ryan Wintle,69,67,57,66,66,65,"CDM, CM"
235899,Deyovaisio Zeefuik,69,84,41,59,64,63,"LB, RB"
238070,Jamie Cumming,69,69,68,68,69,47,GK
241474,Jón Dagur Þorsteinsson,69,79,64,64,72,40,"LW, ST"
251236,Andrei Cordea,69,86,63,64,70,37,RW
262255,Alex Bangura,69,93,37,55,68,60,LB
263787,Victor Bobsin,69,67,51,64,68,65,"CM, CDM, CAM"
270012,Henri Koudossou,69,76,53,64,65,65,"RB, LB"
270674,Alberto Costa,69,68,56,64,68,66,RB
273998,André Gomes,69,70,67,77,70,41,GK
277878,Santi García,69,66,63,67,69,55,"CM, CDM, CAM"
278902,Amadou Koné,69,65,57,65,65,66,"CDM, CM, CB"
70129,Gustav Lundgren,69,76,67,70,67,33,"RW, CM"
142962,Enrique Bologna,69,69,65,71,71,42,GK
189153,Mauro Díaz,69,71,66,70,73,48,"CAM, CM"
197860,Ivo Pinto,69,78,46,63,65,64,RB
215123,Alan Aguerre,69,71,66,62,72,47,GK
216334,Pieter Gerkens,69,52,68,68,66,66,"CM, LW"
216755,Felipe Abner,69,80,49,62,70,61,LB
219584,Luca Lezzerini,69,70,67,62,71,48,GK
225995,Petar Stojanović,69,77,51,63,65,63,"RB, RW"
226436,Hidde ter Avest,69,69,52,63,67,65,RB
235744,Brandon Thomas-Asante,69,83,67,59,69,34,"ST, RW"
237122,Tomás Guidara,69,82,41,61,67,62,RB
242489,Pejiño,69,91,72,64,69,32,RW
242850,Simon Asta,69,84,36,66,70,60,RB
246284,Óscar Gil,69,81,46,62,65,63,RB
257072,Henrik Heggheim,69,77,50,58,61,66,"RB, CB"
261016,Juan Infante,69,75,52,59,63,67,LB
262551,Stefán Teitur Þórðarson,69,59,65,64,67,63,"CM, CDM, CAM"
269632,Fran Álvarez,69,70,64,69,70,53,"CM, CAM, CDM, ST"
270764,Léo Borges,69,71,45,64,63,68,"CB, LB"
271544,Oleksandr Yatsyk,69,66,57,65,72,63,CM
274089,Niklas Pyyhtiä,69,60,67,67,66,59,"CM, CDM, CAM"
